CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,CustomerValue
12787,10,3,463.66,261,154.55333333333334,5,3,2,532,Potential Loyalists,Medium Value
12789,65,1,91.85,4,91.85,3,1,1,311,Regular Customers,Low Value
12790,192,1,324.92,166,324.92,1,1,2,112,Lost Customers,Medium Value
12791,374,1,192.60000000000002,97,192.60000000000002,1,1,1,111,Lost Customers,Low Value
12792,257,1,400.54,217,400.54,1,1,2,112,Lost Customers,Medium Value
12793,335,2,545.48,295,272.74,1,2,3,123,Lost Customers,Medium Value
12794,53,2,860.41,592,430.205,3,2,3,323,Regular Customers,Medium Value
12795,19,1,430.48,68,430.48,4,1,2,412,New Customers,Medium Value
12797,366,1,254.03,118,254.03,1,1,2,112,Lost Customers,Medium Value
12798,10,3,6977.04,5256,2325.68,5,3,5,535,Potential Loyalists,Very High Value
12802,187,1,427.58,314,427.58,1,1,2,112,Lost Customers,Medium Value
12808,37,3,483.65,188,161.21666666666667,3,3,2,332,Regular Customers,Medium Value
12809,178,1,489.31,220,489.31,2,1,3,213,Lost Customers,Medium Value
12811,261,3,514.85,230,171.61666666666667,1,3,3,133,At Risk,Medium Value
12812,45,1,229.64000000000001,164,229.64000000000001,3,1,1,311,Regular Customers,Low Value
12814,102,1,125.92,49,125.92,2,1,1,211,Lost Customers,Low Value
12815,148,2,1063.46,379,531.73,2,2,4,224,Big Spenders,High Value
12816,96,2,572.2,128,286.1,2,2,3,223,Lost Customers,Medium Value
12817,281,1,166.04000000000002,53,166.04000000000002,1,1,1,111,Lost Customers,Low Value
12818,262,1,1542.08,929,1542.08,1,1,4,114,Big Spenders,High Value
12820,3,4,942.34,722,235.585,5,4,4,544,Champions,Medium Value
12821,214,1,92.72,70,92.72,1,1,1,111,Lost Customers,Low Value
12822,71,2,948.88,550,474.44,3,2,4,324,Big Spenders,Medium Value
12823,75,5,1759.5,230,351.9,2,4,4,244,At Risk,High Value
12824,60,1,397.12,232,397.12,3,1,2,312,Regular Customers,Medium Value
12826,3,7,1474.72,1058,210.67428571428573,5,5,4,554,Champions,High Value
12827,6,3,430.15000000000003,197,143.38333333333335,5,3,2,532,Potential Loyalists,Medium Value
12828,3,6,1018.71,494,169.785,5,5,4,554,Champions,High Value
12829,337,2,293.0,376,146.5,1,2,2,122,Lost Customers,Medium Value
12830,38,6,6814.64,9848,1135.7733333333333,3,5,5,355,Loyal Customers,Very High Value
12831,262,1,215.05,135,215.05,1,1,1,111,Lost Customers,Low Value
12832,32,2,383.03000000000003,195,191.51500000000001,4,2,2,422,Potential Loyalists,Medium Value
12833,145,1,417.38,156,417.38,2,1,2,212,Lost Customers,Medium Value
12834,283,1,312.38,110,312.38,1,1,2,112,Lost Customers,Medium Value
12836,59,4,2610.36,1062,652.59,3,4,5,345,Loyal Customers,High Value
12837,173,1,134.1,24,134.1,2,1,1,211,Lost Customers,Low Value
12838,34,2,671.95,355,335.975,3,2,3,323,Regular Customers,Medium Value
12839,3,14,5591.42,3807,399.38714285714286,5,5,5,555,Champions,Very High Value
12840,144,4,2726.77,1511,681.6925,2,4,5,245,At Risk,High Value
12841,5,25,3991.58,2720,159.6632,5,5,5,555,Champions,High Value
12842,70,2,1118.99,547,559.495,3,2,4,324,Big Spenders,High Value
12843,66,8,1702.26,781,212.7825,3,5,4,354,Loyal Customers,High Value
12844,29,2,325.96000000000004,125,162.98000000000002,4,2,2,422,Potential Loyalists,Medium Value
12845,267,4,354.09000000000003,204,88.52250000000001,1,4,2,142,At Risk,Medium Value
12847,22,1,843.64,873,843.64,4,1,3,413,New Customers,Medium Value
12849,31,2,1010.29,597,505.145,4,2,4,424,Potential Loyalists,High Value
12851,97,1,131.81,106,131.81,2,1,1,211,Lost Customers,Low Value
12852,295,1,311.55,149,311.55,1,1,2,112,Lost Customers,Medium Value
12853,135,6,1957.1,800,326.18333333333334,2,5,4,254,At Risk,High Value
12854,79,3,1316.25,626,438.75,2,3,4,234,Big Spenders,High Value
12855,373,1,38.1,30,38.1,1,1,1,111,Lost Customers,Low Value
12856,8,6,2170.78,1076,361.7966666666667,5,5,5,555,Champions,High Value
12857,211,2,1106.4,343,553.2,1,2,4,124,Big Spenders,High Value
12863,52,1,521.1999999999999,188,521.1999999999999,3,1,3,313,Regular Customers,Medium Value
12864,138,1,147.12,216,147.12,2,1,1,211,Lost Customers,Low Value
12865,26,2,1568.23,925,784.115,4,2,4,424,Potential Loyalists,High Value
12866,283,1,559.12,171,559.12,1,1,3,113,Lost Customers,Medium Value
12867,26,7,4009.34,4284,572.7628571428571,4,5,5,455,Champions,High Value
12868,186,6,1607.0600000000002,928,267.84333333333336,1,5,4,154,At Risk,High Value
12871,84,2,380.64,200,190.32,2,2,2,222,Lost Customers,Medium Value
12872,327,2,599.97,319,299.985,1,2,3,123,Lost Customers,Medium Value
12873,282,1,374.0,128,374.0,1,1,2,112,Lost Customers,Medium Value
12875,143,2,343.2300000000001,2019,171.61500000000004,2,2,2,222,Lost Customers,Medium Value
12876,58,2,2218.02,1941,1109.01,3,2,5,325,Big Spenders,High Value
12877,4,12,1535.77,1178,127.98083333333334,5,5,4,554,Champions,High Value
12878,236,2,854.99,547,427.495,1,2,3,123,Lost Customers,Medium Value
12879,45,3,573.22,370,191.07333333333335,3,3,3,333,Regular Customers,Medium Value
12881,276,1,298.0,21,298.0,1,1,2,112,Lost Customers,Medium Value
12882,9,2,1463.04,246,731.52,5,2,4,524,Potential Loyalists,High Value
12883,25,4,703.47,196,175.8675,4,4,3,443,Loyal Customers,Medium Value
12884,88,1,309.05,43,309.05,2,1,2,212,Lost Customers,Medium Value
12885,63,3,1175.22,655,391.74,3,3,4,334,Big Spenders,High Value
12886,68,2,1378.4,770,689.2,3,2,4,324,Big Spenders,High Value
12888,214,2,354.12,76,177.06,1,2,2,122,Lost Customers,Medium Value
12890,24,1,376.71999999999997,256,376.71999999999997,4,1,2,412,New Customers,Medium Value
12891,186,3,331.0,950,110.33333333333333,1,3,2,132,At Risk,Medium Value
12893,31,1,176.55,90,176.55,4,1,1,411,New Customers,Low Value
12895,42,2,372.8,210,186.4,3,2,2,322,Regular Customers,Medium Value
12897,205,2,216.5,110,108.25,1,2,1,121,Lost Customers,Low Value
12901,9,28,17654.54,23075,630.5192857142857,5,5,5,555,Champions,Very High Value
12902,265,1,138.68,66,138.68,1,1,1,111,Lost Customers,Low Value
12904,18,2,496.06,294,248.03,4,2,3,423,Potential Loyalists,Medium Value
12906,12,5,2919.81,1749,583.962,5,4,5,545,Champions,High Value
12908,176,2,750.0,1200,375.0,2,2,3,223,Lost Customers,Medium Value
12909,40,5,2178.67,1280,435.73400000000004,3,4,5,345,Loyal Customers,High Value
12910,23,8,3075.04,1692,384.38,4,5,5,455,Champions,High Value
12912,3,5,1662.3,670,332.46,5,4,4,544,Champions,High Value
12913,5,5,2483.63,1419,496.726,5,4,5,545,Champions,High Value
12915,149,2,363.65,93,181.825,2,2,2,222,Lost Customers,Medium Value
12916,139,4,2944.95,1083,736.2375,2,4,5,245,At Risk,High Value
12917,128,1,594.0,120,594.0,2,1,3,213,Lost Customers,Medium Value
12919,8,6,1335.19,673,222.53166666666667,5,5,4,554,Champions,High Value
12920,17,1,162.78,128,162.78,4,1,1,411,New Customers,Low Value
12921,9,37,16587.09,9526,448.29972972972973,5,5,5,555,Champions,Very High Value
12922,161,1,405.38,370,405.38,2,1,2,212,Lost Customers,Medium Value
12923,64,1,172.82,68,172.82,3,1,1,311,Regular Customers,Low Value
12924,88,4,933.7,481,233.425,2,4,4,244,At Risk,Medium Value
12925,5,2,694.05,541,347.025,5,2,3,523,Potential Loyalists,Medium Value
12928,35,5,2062.7,1472,412.53999999999996,3,4,5,345,Loyal Customers,High Value
12929,312,1,117.85,37,117.85,1,1,1,111,Lost Customers,Low Value
12930,78,2,415.8,252,207.9,2,2,2,222,Lost Customers,Medium Value
12931,22,15,42055.96,28004,2803.730666666667,4,5,5,455,Champions,Very High Value
12933,24,3,607.53,499,202.51,4,3,3,433,Potential Loyalists,Medium Value
12935,2,7,2160.7,1853,308.6714285714285,5,5,5,555,Champions,High Value
12936,17,4,1063.9,559,265.975,4,4,4,444,Champions,High Value
12937,15,4,1504.27,1007,376.0675,4,4,4,444,Champions,High Value
12938,26,1,114.14,140,114.14,4,1,1,411,New Customers,Low Value
12939,64,8,11581.8,4876,1447.725,3,5,5,355,Loyal Customers,Very High Value
12940,55,2,899.69,404,449.845,3,2,3,323,Regular Customers,Medium Value
12942,131,3,675.6,198,225.20000000000002,2,3,3,233,At Risk,Medium Value
12944,36,2,604.51,289,302.255,3,2,3,323,Regular Customers,Medium Value
12945,288,1,462.95,165,462.95,1,1,2,112,Lost Customers,Medium Value
12947,144,6,1603.99,1165,267.33166666666665,2,5,4,254,At Risk,High Value
12948,16,7,2064.95,1080,294.99285714285713,4,5,5,455,Champions,High Value
12949,31,8,4167.22,2381,520.9025,4,5,5,455,Champions,High Value
12950,2,3,1843.0,1380,614.3333333333334,5,3,4,534,Potential Loyalists,High Value
12951,9,6,1064.07,503,177.345,5,5,4,554,Champions,High Value
12952,6,4,1387.79,653,346.9475,5,4,4,544,Champions,High Value
12953,10,1,329.85,84,329.85,5,1,2,512,New Customers,Medium Value
12955,1,11,4757.16,3664,432.4690909090909,5,5,5,555,Champions,High Value
12956,306,1,108.07,34,108.07,1,1,1,111,Lost Customers,Low Value
12957,10,8,4017.54,2549,502.1925,5,5,5,555,Champions,High Value
12962,7,2,266.39,129,133.195,5,2,2,522,Potential Loyalists,Medium Value
12963,8,8,1856.63,881,232.07875,5,5,4,554,Champions,High Value
12965,89,1,769.8100000000001,282,769.8100000000001,2,1,3,213,Lost Customers,Medium Value
12966,10,1,160.18,75,160.18,5,1,1,511,New Customers,Low Value
12967,358,2,1660.9,438,830.45,1,2,4,124,Big Spenders,High Value
12968,112,1,135.95,73,135.95,2,1,1,211,Lost Customers,Low Value
12970,7,4,405.46999999999997,268,101.36749999999999,5,4,2,542,Potential Loyalists,Medium Value
12971,4,86,11189.91,9289,130.11523255813952,5,5,5,555,Champions,Very High Value
12974,198,1,144.8,24,144.8,1,1,1,111,Lost Customers,Low Value
12976,212,1,738.6,561,738.6,1,1,3,113,Lost Customers,Medium Value
12977,156,1,39.24,12,39.24,2,1,1,211,Lost Customers,Low Value
12980,158,9,7374.900000000001,886,819.4333333333334,2,5,5,255,At Risk,Very High Value
12981,30,2,372.21999999999997,242,186.10999999999999,4,2,2,422,Potential Loyalists,Medium Value
12982,243,1,390.54,288,390.54,1,1,2,112,Lost Customers,Medium Value
12984,19,1,97.5,26,97.5,4,1,1,411,New Customers,Low Value
12985,1,2,1239.38,1533,619.69,5,2,4,524,Potential Loyalists,High Value
12987,74,2,558.7,219,279.35,2,2,3,223,Lost Customers,Medium Value
12988,292,1,505.82,126,505.82,1,1,3,113,Lost Customers,Medium Value
12989,3,15,6924.11,2943,461.6073333333333,5,5,5,555,Champions,Very High Value
12990,31,3,409.5,200,136.5,4,3,2,432,Potential Loyalists,Medium Value
12991,23,2,503.76,405,251.88,4,2,3,423,Potential Loyalists,Medium Value
12993,23,4,414.76,240,103.69,4,4,2,442,Potential Loyalists,Medium Value
12994,4,3,974.42,459,324.8066666666667,5,3,4,534,Potential Loyalists,Medium Value
12995,85,1,211.32,108,211.32,2,1,1,211,Lost Customers,Low Value
12997,22,4,1226.89,664,306.7225,4,4,4,444,Champions,High Value
12999,196,3,455.88,342,151.96,1,3,2,132,At Risk,Medium Value
13000,107,3,534.85,379,178.28333333333333,2,3,3,233,At Risk,Medium Value
13001,4,13,9785.970000000001,5490,752.7669230769231,5,5,5,555,Champions,Very High Value
13002,318,1,120.95,73,120.95,1,1,1,111,Lost Customers,Low Value
13003,106,3,149.05,103,49.68333333333334,2,3,1,231,At Risk,Low Value
13004,12,18,5655.91,4822,314.21722222222223,5,5,5,555,Champions,Very High Value
13005,174,2,513.6999999999999,172,256.84999999999997,2,2,3,223,Lost Customers,Medium Value
13006,56,1,81.57,55,81.57,3,1,1,311,Regular Customers,Low Value
13008,323,1,229.47,175,229.47,1,1,1,111,Lost Customers,Low Value
13011,372,1,50.550000000000004,13,50.550000000000004,1,1,1,111,Lost Customers,Low Value
13012,9,8,1646.8400000000001,820,205.85500000000002,5,5,4,554,Champions,High Value
13013,1,13,4810.9400000000005,2224,370.07230769230773,5,5,5,555,Champions,High Value
13014,11,10,3466.2799999999997,905,346.628,5,5,5,555,Champions,High Value
13015,53,5,3339.64,1609,667.928,3,4,5,345,Loyal Customers,High Value
13016,73,3,789.89,527,263.2966666666667,2,3,3,233,At Risk,Medium Value
13017,7,1,204.0,48,204.0,5,1,1,511,New Customers,Low Value
13018,16,28,7277.7,5435,259.91785714285714,4,5,5,455,Champions,Very High Value
13021,4,9,2616.38,1352,290.7088888888889,5,5,5,555,Champions,High Value
13023,64,2,689.9,286,344.95,3,2,3,323,Regular Customers,Medium Value
13026,1,5,975.36,1620,195.072,5,4,4,544,Champions,Medium Value
13027,114,6,6912.0,17280,1152.0,2,5,5,255,At Risk,Very High Value
13028,23,2,661.3199999999999,798,330.65999999999997,4,2,3,423,Potential Loyalists,Medium Value
13029,31,3,1247.5,134,415.8333333333333,4,3,4,434,Potential Loyalists,High Value
13030,11,2,752.44,348,376.22,5,2,3,523,Potential Loyalists,Medium Value
13032,52,2,1010.1800000000001,375,505.09000000000003,3,2,4,324,Big Spenders,High Value
13033,357,1,190.55,83,190.55,1,1,1,111,Lost Customers,Low Value
13034,55,2,642.77,369,321.385,3,2,3,323,Regular Customers,Medium Value
13035,74,2,921.88,644,460.94,2,2,3,223,Lost Customers,Medium Value
13037,138,3,881.07,431,293.69,2,3,3,233,At Risk,Medium Value
13038,80,3,908.46,360,302.82,2,3,3,233,At Risk,Medium Value
13040,9,2,676.99,355,338.495,5,2,3,523,Potential Loyalists,Medium Value
13043,273,1,516.42,254,516.42,1,1,3,113,Lost Customers,Medium Value
13044,291,1,560.47,429,560.47,1,1,3,113,Lost Customers,Medium Value
13045,99,1,305.28,221,305.28,2,1,2,212,Lost Customers,Medium Value
13046,31,2,629.3100000000001,264,314.65500000000003,4,2,3,423,Potential Loyalists,Medium Value
13047,32,10,3237.54,1391,323.754,4,5,5,455,Champions,High Value
13048,14,4,1819.41,1228,454.8525,4,4,4,444,Champions,High Value
13049,64,2,656.6800000000001,268,328.34000000000003,3,2,3,323,Regular Customers,Medium Value
13050,15,17,5836.86,3748,343.3447058823529,4,5,5,455,Champions,Very High Value
13052,212,1,348.15000000000003,222,348.15000000000003,1,1,2,112,Lost Customers,Medium Value
13055,78,3,1214.41,894,404.80333333333334,2,3,4,234,Big Spenders,High Value
13058,25,3,271.4,52,90.46666666666665,4,3,2,432,Potential Loyalists,Medium Value
13059,250,1,183.4,35,183.4,1,1,1,111,Lost Customers,Low Value
13060,254,1,307.53000000000003,123,307.53000000000003,1,1,2,112,Lost Customers,Medium Value
13061,72,1,248.60999999999999,107,248.60999999999999,3,1,1,311,Regular Customers,Low Value
13062,191,1,346.98,343,346.98,1,1,2,112,Lost Customers,Medium Value
13064,13,4,1105.59,514,276.3975,5,4,4,544,Champions,High Value
13065,373,1,205.86,74,205.86,1,1,1,111,Lost Customers,Low Value
13066,24,2,470.8,322,235.4,4,2,2,422,Potential Loyalists,Medium Value
13067,82,1,115.46000000000001,32,115.46000000000001,2,1,1,211,Lost Customers,Low Value
13068,10,2,344.0,200,172.0,5,2,2,522,Potential Loyalists,Medium Value
13069,1,24,4431.44,5873,184.64333333333332,5,5,5,555,Champions,High Value
13070,192,1,228.8,110,228.8,1,1,1,111,Lost Customers,Low Value
13072,267,1,177.15,69,177.15,1,1,1,111,Lost Customers,Low Value
13075,130,1,919.61,485,919.61,2,1,3,213,Lost Customers,Medium Value
13077,1,4,728.02,862,182.005,5,4,3,543,Loyal Customers,Medium Value
13078,3,26,12627.94,5630,485.69,5,5,5,555,Champions,Very High Value
13079,4,5,220.10000000000002,62,44.02,5,4,1,541,Regular Customers,Low Value
13080,179,1,58.08,120,58.08,2,1,1,211,Lost Customers,Low Value
13081,12,11,28337.38,19068,2576.1254545454544,5,5,5,555,Champions,Very High Value
13082,126,9,3613.63,4324,401.51444444444445,2,5,5,255,At Risk,High Value
13083,4,2,303.75,187,151.875,5,2,2,522,Potential Loyalists,Medium Value
13085,158,2,416.08,216,208.04,2,2,2,222,Lost Customers,Medium Value
13089,3,97,58762.08,31025,605.7946391752578,5,5,5,555,Champions,Very High Value
13090,9,14,8910.82,2263,636.4871428571429,5,5,5,555,Champions,Very High Value
13091,28,1,345.82,466,345.82,4,1,2,412,New Customers,Medium Value
13092,71,5,477.83,279,95.566,3,4,2,342,Regular Customers,Medium Value
13093,276,8,7832.47,3961,979.05875,1,5,5,155,At Risk,Very High Value
13094,21,12,1927.3200000000002,1716,160.61,4,5,4,454,Champions,High Value
13095,71,1,74.39999999999999,144,74.39999999999999,3,1,1,311,Regular Customers,Low Value
13097,33,10,6003.22,2360,600.322,4,5,5,455,Champions,Very High Value
13098,1,28,28882.44,15968,1031.5157142857142,5,5,5,555,Champions,Very High Value
13099,99,1,207.36,288,207.36,2,1,1,211,Lost Customers,Low Value
13101,234,1,101.19,113,101.19,1,1,1,111,Lost Customers,Low Value
13102,1,24,6424.09,4204,267.67041666666665,5,5,5,555,Champions,Very High Value
13103,40,1,243.94,82,243.94,3,1,1,311,Regular Customers,Low Value
13104,3,6,1098.48,504,183.08,5,5,4,554,Champions,High Value
13106,133,1,76.5,18,76.5,2,1,1,211,Lost Customers,Low Value
13107,44,4,1531.6200000000001,1293,382.90500000000003,3,4,4,344,Loyal Customers,High Value
13108,373,1,350.06,298,350.06,1,1,2,112,Lost Customers,Medium Value
13109,60,2,786.54,520,393.27,3,2,3,323,Regular Customers,Medium Value
13110,31,7,1488.67,388,212.66714285714286,4,5,4,454,Champions,High Value
13113,1,24,12245.960000000001,3045,510.2483333333334,5,5,5,555,Champions,Very High Value
13115,12,4,2294.78,1567,573.695,5,4,5,545,Champions,High Value
13116,138,1,501.14,291,501.14,2,1,3,213,Lost Customers,Medium Value
13117,22,8,984.91,945,123.11375,4,5,4,454,Champions,Medium Value
13118,20,5,1197.81,410,239.56199999999998,4,4,4,444,Champions,High Value
13120,239,1,30.6,12,30.6,1,1,1,111,Lost Customers,Low Value
13121,269,1,283.73,252,283.73,1,1,2,112,Lost Customers,Medium Value
13122,94,2,922.39,585,461.195,2,2,3,223,Lost Customers,Medium Value
13124,90,3,3756.33,2119,1252.11,2,3,5,235,Big Spenders,High Value
13126,5,8,2099.64,2143,262.455,5,5,5,555,Champions,High Value
13127,78,1,259.17,127,259.17,2,1,2,212,Lost Customers,Medium Value
13130,94,1,64.0,32,64.0,2,1,1,211,Lost Customers,Low Value
13131,23,3,1073.3,447,357.76666666666665,4,3,4,434,Potential Loyalists,High Value
13132,262,1,77.3,20,77.3,1,1,1,111,Lost Customers,Low Value
13133,274,2,109.8,32,54.9,1,2,1,121,Lost Customers,Low Value
13134,86,4,1793.58,1059,448.395,2,4,4,244,At Risk,High Value
13135,197,1,3096.0,4300,3096.0,1,1,5,115,Big Spenders,High Value
13136,56,5,2607.61,1328,521.522,3,4,5,345,Loyal Customers,High Value
13137,11,8,3603.29,2204,450.41125,5,5,5,555,Champions,High Value
13138,22,6,962.39,473,160.39833333333334,4,5,4,454,Champions,Medium Value
13139,16,7,5064.9400000000005,2425,723.5628571428572,4,5,5,455,Champions,Very High Value
13140,108,3,422.47,185,140.82333333333335,2,3,2,232,At Risk,Medium Value
13141,85,5,2388.75,1548,477.75,2,4,5,245,At Risk,High Value
13142,19,1,307.09000000000003,258,307.09000000000003,4,1,2,412,New Customers,Medium Value
13144,333,1,110.95,21,110.95,1,1,1,111,Lost Customers,Low Value
13145,40,4,618.52,145,154.63,3,4,3,343,Loyal Customers,Medium Value
13146,26,1,228.91,154,228.91,4,1,1,411,New Customers,Low Value
13147,10,4,712.8,144,178.2,5,4,3,543,Loyal Customers,Medium Value
13148,29,12,3683.26,1965,306.93833333333333,4,5,5,455,Champions,High Value
13149,14,4,1676.06,1280,419.015,4,4,4,444,Champions,High Value
13151,296,1,1257.8700000000001,363,1257.8700000000001,1,1,4,114,Big Spenders,High Value
13153,6,1,486.22,418,486.22,5,1,2,512,New Customers,Medium Value
13155,33,4,971.76,497,242.94,3,4,4,344,Loyal Customers,Medium Value
13157,49,4,1741.22,1439,435.305,3,4,4,344,Loyal Customers,High Value
13158,95,4,1201.06,784,300.265,2,4,4,244,At Risk,High Value
13159,9,4,1429.35,1058,357.3375,5,4,4,544,Champions,High Value
13160,22,1,91.8,56,91.8,4,1,1,411,New Customers,Low Value
13161,313,1,112.75,29,112.75,1,1,1,111,Lost Customers,Low Value
13162,122,4,1688.29,1713,422.0725,2,4,4,244,At Risk,High Value
13165,46,2,1021.48,1376,510.74,3,2,4,324,Big Spenders,High Value
13166,283,1,417.2,216,417.2,1,1,2,112,Lost Customers,Medium Value
13167,19,4,791.33,785,197.8325,4,4,3,443,Loyal Customers,Medium Value
13168,36,4,1299.59,670,324.8975,3,4,4,344,Loyal Customers,High Value
13169,64,2,712.88,272,356.44,3,2,3,323,Regular Customers,Medium Value
13170,27,1,108.81,141,108.81,4,1,1,411,New Customers,Low Value
13171,22,3,468.40999999999997,229,156.13666666666666,4,3,2,432,Potential Loyalists,Medium Value
13173,4,2,353.65,277,176.825,5,2,2,522,Potential Loyalists,Medium Value
13174,16,3,2742.82,1352,914.2733333333334,4,3,5,435,Potential Loyalists,High Value
